Lady Willpower,"Puckett, Gary & The Union",Last Chance,Ginuwine
,Gap,,
,,"Last Chance Dance, The","Goodies, The"
Ladyfingers,Luscious Jackson,,
,,Last Cheater's Waltz,"Sheppard, T. G."
Ladykiller,Maroon 5,,
,,Last Child,Aerosmith
Laffy Taffy,D4L,,
,,Last Christmas,"Christmas/Swift, Taylor"
Laid,James,,
,,,Christmas/Wham
Lake of Fire,Nirvana,,
,,Last Dance,"Summer, Donna"
Lambada,Spanish,,
,,"Last Dance, The","Maguire, Clare"
Lambada (llorando Se,Spanish/Kaoma,,
,,Last Dance/The,Selena
Fue),,,
,,Hustle/On The Radio,
Lamborghini Angels,"Fiasco, Lupe",,
,,Last Day Of My Life,"Vassar, Phil"
(explicit),,,
,,"Last Day, The","Scott, Marilyn"
Lana,"Orbison, Roy",,
,,Last Dollar (Fly Away),"McGraw, Tim"
Land Of 1000 Dances,Cannibal & The,,
,,"Last Fallen Hero, The","Daniels, Charlie"
,Headhunters,,
,,Last Farewell,"Whittaker, Roger"
,"Pickett, Wilson",,
,,"Last Farewell, The","Presley, Elvis"
Land Of A Million Drums,Outkast,,
,,,"Whittaker, Roger"
Land Of A Thousand,Scissor Sisters,,
,,Last Friday Night,"Perry, Katy"
Words,,,
,,Last Goodbye,"Buckley, Jeff"
Land Of Confusion,Disturbed,,
,,,"Shepherd, Kenny Wayne,"
,Genesis,,
,,,Band
Land Of Make Believe,A*Teens,,
,,"Last Goodbye, The",Atomic Kitten
,Bucks Fizz,,
,,"Last In Line, The",Dio
Land Of The Living,"Tillis, Pam",,
,,Last Kiss,Pearl Jam
Landed,"Folds, Ben",,
,,,"Wilson, Frank J."
Landing In London,3 Doors Down & Bob,,
,,"Last Kiss, The","Cassidy, David"
,Seger,,
,,"Last Man Committed,","Heatherly, Eric"
Landslide,"Dixie Chicks, The",,
,,The,
,Fleetwood Mac,,
,,Last Man Standing,"Nelson, Willie"
Lane Boy,Twenty One Pilots,,
,,Last Name,"Underwood, Carrie"
Language,"Robinson, Porter",,
,,Last Night,Good Charlotte
Lanterns,Birds of Tokyo,,
,,,"Spraggan, Lucy"
Lap Dance Is So Much,"Bloodhound Gang, The",,
,,,"Strokes, The"
Better When The,,,
,,,"Timberlake, Justin"
Stripper...,,,
,,,"Vamps, The"
Lapdance,N.E.R.D.,,
,,Last Night (Kinkos),Omarion
"Laptop Like You, A","Coulton, Jonathan",,
,,Last Night A DJ Saved,Indeep
Laredo,"Cagle, Chris",,
,,My Life,
Larger Than Life,Backstreet Boys,,
,,Last Night Again,Steel Magnolia
Las Vegas,"Christie, Tony",,
,,Last Night At Danceland,"Crawford, Randy"
Laserlight,Jessie J & David Guetta,,
,,Last Night I Didn't Get To,"5th Dimension, The"
Last All Night (Koala),"Heldens, Oliver &",,
,,Sleep At All,
,KStewart,,
181facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title,Artist
"Last Night Of The World,",Musical/Miss Saigon,,"Byrd, Tracy"
The,,,
,,,Divine
Last Night On Earth,U2,,"Mumba, Samantha"
Last Night Was Made For,"Fury, Billy",,"Scott-Lee, Lisa"
Love,,,
,,,"Wonder, Stevie"
Last Of The Famous,Morrissey,Lately (Dreamin' About,"Carlisle, Bob"
"International Playboys,",,,
,,Babies),
The,,,
,,Later On,"Swon Brothers, The"
"Last Of The Real Ones,",Fall Out Boy,,
,,Laughed Until We Cried,"Aldean, Jason"
The,,,
,,Laughing,"Guess Who, The"
Last Of The Singing,"Tucker, Marshall, Band",,
,,Laughing Gnome,"Bowie, David"
Cowboys,,,
,,"Laughing Policeman,","Penrose, Charles"
Last One Standing,Emerson Drive,,
,,The,
"Last One To Know, The","McEntire, Reba",,
,,Laughter In The Rain,"Sedaka, Neil"
"Last Remaining Light,",Audioslave,,
,,Laura,Scissor Sisters
The,,,
,,,Standards/Traditional
Last Request,Frazier River,,
,,Laura Bell Bundy,Kentucky Dirty
,"Nutini, Paolo",,
,,Laura Palmer,Bastille
Last Resort,"Eagles, The",,
,,Laurie,"Lee, Dickey"
,Papa Roach,,
,,Lava,"Kahele, Kuana Torres"
Last Song,"Bear, Edward",,
,,,"Kahele, Kuana Torres &"
"Last Song, The",All-American Rejects,,
,,,Napua Greig
"Last Thing On My Mind,","Diamond, Neil",,
,,Lavender,Marillion
The,,,
,,Laverne & Shirley,TV Tunes
,"Loveless, Patty",,
,,Lawdy Miss Clawdy,"Presley, Elvis"
,"Rimes, LeAnn & Ronan",,
,,,"Price, Lloyd"
,Keating,,
,,Lawdy Miss Clawdy ('68,"Presley, Elvis"
,Steps,,
,,Comeback Special),
Last Time,Fuel,,
,,"Lawyers, Guns & Money","Zevon, Warren"
,Labrinth,,
,,Lay All Your Love On Me,Abba
,"Songz, Trey",,
,,Lay Around & Love On,"White, Lari"
Last Time I Felt Like,"Duets/Mathis, Johnny &",,
,,You,
"This, The",Jane Oliver,,
,,Lay Back In The Arms Of,Smokie
Last Time I Saw Him,"West, Dottie",,
,,Someone,
"Last Time, The","Rolling Stones, The",,
,,Lay Down (Candles In,Duets/Queen Latifah &
Last To Know,Pink,,
,,The Rain),Meredith Brooks
Last Train Home,Lostprophets,,
,,Lay Down Melanie,"Hawkins, Edwin Singers"
Last Train To Clarksville,"Monkees, The",,
,,Lay Down Sally,"Clapton, Eric"
Last Train To San,"Duncan, Johnny & The",,
,,Lay Down The Law,Switches
Fernando,Bluegrass Boys,,
,,Lay Down Your Arms,"Shelton, Anne"
"Last Waltz, The","Humperdinck, Engelbert",,
,,Lay It All On Me,Rudimental & Ed Sheeran
Last Wish,Ray J,,
,,Lay It Down,"Benet, Eric"
Last Words,"Gracie, Isaac",,
,,,Lloyd
Latch,Disclosure & Sam Smith,,
,,,Ratt
Late In The Evening,"Simon, Paul",,
,,Lay It On Me,"Rowland, Kelly & Big Sean"
Lately,"Baker, Anita",,
182facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Lay It On The Line,Triumph,Seal,
Lay Lady Lay,"Dylan, Bob","Withers, Bill",
Lay Me Down,Avicii & Adam Lambert,Lean On YouRuss,
,,Lean On You,
,Crosby & Nash,Russ,
,,(instrumental),
,"Smith, Sam",,
,,"Lean Wit It, Rock Wit It Dem Franchize Boyz",
,"Smith, Sam & John",,
,Legend,"Leaning On A Lamp Post Formby, George",
Lay With You,El DeBarge & Faith Evans,"Leaning On The Jackson, Alan",
Everlasting ArmsLay You Down,Usher,,
Leap Up & DownLay Your Hands,"Webbe, Simon",St. Cecilia,
Learn To FlyLay Your Hands On Me,Bon Jovi,"Foo Fighters, The",
,,Learn To Let Go,
,"Thompson Twins, The",Ke$ha,
Lay Your Love On Me,Learn To Love AgainRacey,Lawson,
Layla,"Learnin' The BluesClapton, Eric","Sinatra, Frank",
,Learning As You GoDerek & The Dominos,"Trevino, Rick",
Lazaretto,"White, Jack","Learning How To Bend Allan, Gary",
Lazarus,"Bowie, David","Learning To Breathe Pallot, Nerina",
Lazy,X-Press 2 & David Byrne,"Learning To Fly Petty, Tom & The",
,,Heartbreakers,
Lazy Day,Spanky & Our Gang,,
,,Pink Floyd,
Lazy Days,"Williams, Robbie",,
,,"Learning To Live Again Brooks, Garth",
Lazy Love,Ne-Yo,,
,,"Leather & Lace Duets/Nicks, Stevie & Don",
Lazy River,"Darin, Bobby",,
,,Henley,
"Lazy Song, The","Mars, Bruno",,
,,Leave (Get Out) JoJo,
Lazy Sunday,Small Faces,,
,,"Leave A Light On Carlisle, Belinda",
LDN,"Allen, Lily",,
,,"Walker, Tom",
Le Freak,Chic,,
,,"Leave A Tender Moment Joel, Billy",
Le Jazz Hot,Musical/Victor Victoria,,
,,Alone,
Lead Me On,"Duets/Twitty, Conway &",,
,,Leave A Trace Chvrches,
,Loretta Lynn,,
,,"Leave Him Out Of This Wariner, Steve",
,"Nightingale, Maxine",,
,,"Leave It Alone Forester Sisters, The",
"Lead Me, Guide Me","Presley, Elvis",,
,,"Leave Me Alone Reddy, Helen",
Lead On,"Strait, George",,
,,Leave Me Alone (I'm Pink,
Leader Of Men,Nickelback,,
,,Lonely),
Leader Of The Band,"Fogelberg, Dan",,
,,"Leave Me Lonely Morris, Gary",
Leader Of The Gang,"Glitter, Gary",,
,,"Leave Right Now Young, Will",
"Leader Of The Pack, The","Shangri-Las, The",,
,,Leave The Lights On Meiko,
Leah,"Orbison, Roy",,
,,"Leave the Night On Hunt, Sam",
Lean Back,Terror Squad,,
,,"Leave The Pieces Wreckers, The",
Lean On,Major Lazer & MO & DJ,,
,,"Leave Them Boys Alone Williams, Hank Jr.",
,Snake,,
,,"Leave Virginia Alone Stewart, Rod",
Lean On Me,Club Nouveau,,
,,Leaves That Are Green Simon & Garfunkel,
,Kid Rock & Sheryl Crow &,,
,,"Leavin' McCartney, Jesse",
,Keith Urban,,
,,"Leavin' On Your Mind Cline, Patsy",
,Musical/Glee,,
,SystematicRed Box,Leaving All Scars,
183facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title,Artist
Leaving Home,"Armiger, Katie",Let A Boy Cry,Gala
Leaving Las Vegas,"Crow, Sheryl",Let 'Em In,"McCartney, Paul & Wings"
Leaving New York,R.E.M.,Let 'Er Rip,"Dixie Chicks, The"
Leaving October,Sons Of The Desert,Let Go,"Shepherd, Kenny Wayne,"
,,,Band
Leaving On A Jet Plane,"Denver, John",,
,,Let Go For Tonight,Foxes
,"Peter, Paul & Mary",,
,,Let Her Cry,Hootie & The Blowfish
"Leaving Song, The (Pt 2)",AFI,,
,,Let Her Down Easy,"Michael, George"
Leaving Town,"Freebish, Dexter",,
,,Let Her Go,Passanger
Leech,Eve 6,,
,,,Passenger
Left Outside Alone,Anastacia,,
,,Let Her In,"Travolta, John"
Leg of Lamb,Queens of the Stone Age,,
,,Let Him Fly,"Dixie Chicks, The"
Legacy,"Coty, Neil",,
,,Let In The Sun,Take That
Legalize It,"Tosh, Peter",,
,,Let It All Hang Out,"Hombres, The"
Lege Oti Thes,Greek Favorites,,
,,Let It Be,"Beatles, The"
"Legend In My Time, A","Milsap, Ronnie",,
,,,Labrinth
Legend Of A Cowgirl,"Coppola, Imani",,
,,Let It Be Christmas,"Christmas/Jackson, Alan"
Legend Of A Mind,"Moody Blues, The",,
,,Let It Be Me,"Everly Brothers, The"
Legend Of Wooley,"Daniels, Charlie",,
"Swamp, The",,,"Nelson, Willie"
Legend Of Xanadu,Dave Dee Dozy Braky,,"Presley, Elvis"
,Mick & Tich,,"Raye, Collin"
Lego House,"Sheeran, Ed",Let It Be There,"Presley, Elvis"
Legs,ZZ Top,Let It Bleed,"Rolling Stones, The"
Lemme See,Usher,Let It Die,"Foo Fighters, The"
Lemon,N.E.R.D. & Rihanna,Let It Flow,"Braxton, Toni"
,U2,Let It Go,"Bay, James"
Lemon feat Rihanna,NERD,,"Burke, Alexandra"
Lemon Tree,"Lopez, Trini",,Cavo
,"Peter, Paul & Mary",,"Cole, Keyshia"
Lemonade,"Rice, Chris",,Devlin & Labrinth
Leningrad,"Joel, Billy",,"Lovato, Demi"
Leroy,Wheatus,,"McGraw, Tim"
Leroy The Redneck,"Christmas/Diffie, Joe",,Musical/Frozen
Reindeer,,,Prince
Les Amants D'un Jour,"Piaf, Edith",,"Straight, George"
Les Bicyclettes De,"Humperdinck, Engelbert",,"Young, Will"
Belsize,,Let It Grow,"Clapton, Eric"
Les Champs Elysees,"Vidal, Daniele",Let It Rain,"Chesnutt, Mark"
Les Poissons,"Musical/Little Mermaid,",,"Clapton, Eric"
,The,,
,,,"Doolittle, Eliza"
"Lesson In Leavin', A","Messina, Jo Dee",,
,,,"Nail, David"
,"West, Dottie",,
,,,"Smith, Michael W."
Lesson Learned,"Keys, Alicia & John Mayer",,
,,Let It Ride,Bachman-Turner
Lessons In Love,Level 42,,Overdrive
Lessons Learned,"Let It RockLawrence, Tracy",,"Rudolf, Kevin & Lil' Wayne"
184facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Let It Roll,Flo Rida,"Steinfeld, Hailee & Alesso",
,,& Florida Georgia Line,
,"McDaniel, Mel",,
,,"Steinfeld, Hailee & Alesso",
Let It Snow,Christmas,,
,,Ft Florida Georgia Line,
,Christmas/Boyz II Men,,
,,"Let Me Go feat Alesso & Steinfeld, Hailee",
Let It Snow! Let It Snow!,Christmas MIchael Buble,,
,,Florida Georgia Line,
Let It Snow!,,,
,,"Let Me Go Lover Kirby, Kathy",
,"Christmas/Horne, Lena",,
,,"Page, Patti",
Let It Whip,Dazz Band,,
,,"Weber, Joan",
Let Love Be Your Energy,"Williams, Robbie",,
,,Let Me Hold You Bow Wow Wow &,
Let Love In,Goo Goo Dolls,,
,,Omarion,
Let Me,"Green, Pat",,
,,Let Me Hold You (Turn Cheat Codes & Dante,
,Zayn,,
,,me on) Klein,
Let Me Back In,Rilo Kiley,,
,,"Let Me In Sensations, The",
Let Me Be,"Spears, Britney",,
,,Let Me Kiss You Morrissey,
Let Me Be Myself,3 Doors Down,,
,,"Let Me Let Go Hill, Faith",
Let Me Be The One,Blessid Union Of Souls,,
,,Let Me Live Rudimental & Friends,
,Expose',,
,,"Let Me Live In The Light Pride, Charley",
,"Locklin, Hank",,
,,Of His Love,
Let Me Be There,"Newton-John, Olivia",,
,,Let Me Love You DJ Snake & Justin Bieber,
Let Me Be Your Fantasy,Baby D,,
,,"Keating, Ronan",
Let Me Be Your Star,Musical Smash,,
,,Lonestar,
Let Me Be Your Teddy,"Presley, Elvis",,
,,Mario,
Bear,,,
,,Ne-Yo,
Let Me Be Your Teddy,"Presley, Elvis",,
,,Let Me Love You Tonight Pure Prairie League,
Bear/Don't Be Cruel,,,
,,Let Me Out Future Leaders Of The,
Let Me Blow Ya Mind,Eve & Gwen Stefani,,
,,World,
Let Me Call You,"Crosby, Bing",,
,,Let Me Ride Dr. Dre,
Sweetheart,,,
,,"Let Me Roll It McCartney, Paul & Wings",
,Standards/Traditional,,
,,"Let Me See Ya Girl Swindell, Cole",
Let Me Clear My Throat,DJ Kool,,
,,"Let Me Tell You About Judds, The",
Let Me Down,"Smith, Jorja",,
,,Love,
Let Me Down Easy,"Currington, Billy",,
,,"Let Me Think About It Corr, Ida Vs Fedde Le",
,"Isaak, Chris",,
,,Grand,
,"Nutini, Paolo","Let Me Touch You For Krauss, Alison",
Let Me Down feat,"Smith, Jorja",Awhile,
Stormzy,,,
,,"Let My Love Open The Townshend, Pete",
Let Me Down Gently,La Roux,Door,
Let Me Entertain You,Musical/Gypsy,Let Robeson Sing Manic Street Preachers,
,"Williams, Robbie","Let That Pony Run Tillis, Pam",
Let Me Go,3 Doors Down,Let The Day Begin Black Rebel Motorcycle,
,,Club,
,"Barlow, Gary",,
,,"Let The Good Times Roll Charles, Ray",
,Cake,,
,"Shirley & LeeKane, Christian",,
,"Cocker, JoeSaber, Maverick",Let The Healing Begin,
,,"Let The Heartache Begin Baldry, Long John",
185facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Let The Meter Run,"Mars, Charlie","Let's Chase Each Other Haggard, Merle",
,,Around The Room,
Let The Music Lift You,"McEntire, Reba",,
Up,,"Let's Dance Bowie, David",
Let The Music Play,Shannon,"Montez, Chris",
,"Let's Dance To Joy White, Barry","Wombats, The",
,,Division,
Let The River Run,"Simon, Carly",,
"Staple Singers, TheLet The Sunshine",Labrinth,Let's Do It Again,
Thompson SquareLet Them Be Little,"Dean, Billy",Let's Do Something,
,,Stupid,
Let There Be Cowgirls,"Cagle, Chris",,
,,Let's Do Something Thompson Square,
Let There Be Love,"Cole, Nat ""King""",,
,,Stupid (Inst),
,Oasis,,
,,"Lets Duet Dewey Cox Story, The",
Let There Be One,"Houston, Randy",,
,,Let's Face The Music & Darius,
Cowboy Left,,,
,,Dance,
Let There Be Peace On,Christmas,,
,,"Sinatra, Frank",
Earth,,,
,,"Let's Fall To Pieces Strait, George",
,"Christmas/Gill, Vince &",,
,,Together,
,Jenny Gill,,
,,Let's Fight Thompson Square,
Let There Be Rock,AC/DC,,
,,"Let's Forget About It Loeb, Lisa",
Let U Go,"Angel, Ashley Parker",,
,,Let's Get Away T.I.,
Let Us Pray,"Presley, Elvis",,
,,"Let's Get Excited Dixon, Alesha",
Let You Be Right,"Trainor, Meghan",,
,,"Let's Get Free Crow, Sheryl",
Let You Be Right (Inst),"Trainor, Meghan",,
,,"Let's Get It On Gaye, Marvin",
Let You Down,NF,,
,,Let's Get It Started Black Eyed Peas,
,NF,,
,,"Let's Get Loud Lopez, Jennifer",
Let You Love <e,"Ora, Rita",,
,,Let's Get Outta Here Madina Lake,
Let Your Hair Down,Magic,,
,,Let's Get Ready To P J & Duncan,
Let Your Heart Lead,Smokin' Armadillos,,
,,Rhumble,
Your Mind,,,
,,Let's Get Ready To P J & Duncan,
Let Your Loss Be Your,"Krauss, Alison & Robert",,
,,Rumble,
Lesson,Plant,,
,,Let's Get Rocked Def Leppard,
Let Your Love Flow,"Bellamy Brothers, The",,
,,"Let's Get Serious Jackson, Jermaine",
Let Your Love Speak,Emerson Drive,,
,,"Let's Get Together Vassar, Phil",
Let Your Love Walk In,"Faith, Paloma",,
,,"Let's Go Harris, Calvin & Ne-Yo",
Let Your Soul Be Your,Sting,,
Pilot,,Lil' Jon & Trick Daddy,
Let's Go (The Royal We)Let Your Tears Fall,"Clarkson, Kelly",Run The Jewels,
Let's Go All The WayLet Yourself Go,Green Day,Sly Fox,
,,Let's Go Crazy,
,"Presley, Elvis",Prince,
Let Yourself Go (explicit),Let's Go Get StonedGreen Day,"Charles, Ray",
Let's Be Us Again,Let's Go Round AgainLonestar,Louise,
Let's Burn It Down,"Let's Go SurfingGarner, Kristin","Drums,The",
Let's Call The Whole,"Let's Go To San Astaire, Fred","Flowerpot Men, The",
Thing Off,,Francisco,
,Let's Go To VegasStandards/Traditional,"Hill, Faith",
,,"Let's Groove Earth, Wind & Fire",
186facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Let's Hang On,"Four Seasons, The","Letter, The Box Tops, The",
Let's Have A Party,"Jackson, Wanda","Cocker, Joe",
Let's Hear It For The Boy,"Williams, Deniece","Daniels, Clint",
Let's Hurt Tonight,OneRepublic,"Letters From HomeMontgomery, John Michael",
Let's Jump The,"Lee, Brenda","Letters To LondonSmith, Granger",
Broomstick,,"Lettin' The Night Roll Moore, Justin",
Let's Keep It That Way,"Davis, Mac","Letting Go Smith, Stephanie",
Let's Kill Saturday Night,Pinmonkey,Letting The Cables Sleep Bush,
Let's Live For Today,"Grass Roots, The",Level Up Ciara,
Let's Lock The Door &,Jay & The Americans,Sway & Kelsey,
Throw Away The Key,,,
,,"Levels Jonas, Nick",
Let's Make A Night To,"Adams, Bryan",,
,,Levitate Twenty One Pilots,
Remember,,,
,,"Levon John, Elton",
Let's Make Love,"Duets/McGraw, Tim &",,
,,Liability Lorde,
,Faith Hill,,
,,Liar Profyle,
Let's Make Love (And,CSS,,
,,Rollins Band,
Listen To Death From,,,
,,"Spears, Britney",
Above),,,
,,Three Dog Night,
Let's Make Sure We Kiss,"Gill, Vince",,
,,"Liar Liar Castaways, The",
Goodbye,,,
,,"Liberian Girl Jackson, Michael",
Let's Ride (clean),Kid Rock,,
,,"License To Kill Knight, Gladys & The Pips",
Let's Spend The Night,"Rolling Stones, The",,
Lick It UpTogether,,Kiss,
,,Lick Ya Down,
,"Stones Rolling, The",Cover Drive,
Let's Start Livin',"Lickin'Grand, Gil","Black Crowes, The",
Let's Stay Together,"Licking CreamGreen, Al",Sevendust,
,"Licking StickTurner, Tina","Brown, James",
Let's Stick Together,"Ferry, Bryan","Lida Rose/Will I Ever Tell Musical/Music Man, The",
,,You,
Let's Take A Ride,"Timberlake, Justin",,
"Anderson, SunshineLet's Take The Long Way","Milsap, Ronnie",Lie To Kick It,
Around The World,,Lie To Me Bon Jovi,
Let's Talk About Love,"Dion, Celine","Lang, Jonny",
Lets Talk About Sex,Lie To You For Your Salt 'N Pepa,"Bellamy Brothers, The",
,,Love,
Let's Talk About Sex,Salt 'N Pepa,,
,,"Lies Knickerbockers, The",
Let's Think About Living,"Luman, Bob",,
,,McFly,
Let's Twist Again,"Checker, Chubby",,
,,"Thompson Twins, The",
Let's Wait Awhile,"Jackson, Janet",,
,,Life Des'ree,
Let's Work Together,Canned Heat,,
,,"Life #9 McBride, Martina",
Letter From America,"Proclaimers, The",,
,,Life After You Daughtry,
"Letter To Elise, A","Cure, The",,
,,"Life Ain't Always Allan, Gary",
Letter to Hermione,"Bowie, David",,
,,Beautiful,
Letter To Lucille,"Jones, Tom",,
,,Life Ain't Easy Cleopatra,
Letter To Me,"Paisley, Brad",,
,,"Life At Best Young, Eli, Band",
Letter To My Penis,"Carrington, Rodney",,
,,"Life Don't Have To Be So Lawrence, Tracy",
Letter To My Son,"Trip, Don & Cee Lo",,
,,Hard,
187facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Life During Wartime,Talking Heads,"Life's Been Good Walsh, Joe",
Life For Rent,Dido,"Life's Little Ups & Downs Shelton, Ricky Van",
Life Goes On,Fergie,"Life's Railway To Heaven Christian/Stanley, Ralph",
,Little Texas,Lifes Too Short Disney Musical/Frozen,
,Noah & The Whale,"Life's What You Make It Montana, Hannah",
,"Prosser, James",Talk Talk,
,"Rimes, LeAnn",Lifesong Christian/Casting Crowns,
Life Got Cold,Girls Aloud,"Lifestyles Of The Not So Byrd, Tracy",
Life Happened,"Rich & FamousCochran, Tammy",,
Life In A Northern Town,Lifestyles Of The Rich & Dream Academy,Good Charlotte,
,,Famous,
,Sugarland & Little Big,,
,Town & Jake Owen,Lifetime Maxwell,
Life In Technicolor,Coldplay,"Lifetime, A Better Than Ezra",
Life In The Fast Lane,"Eagles, The",Lift It High (All About 1999 Man United Squad,
,,Belief),
Life Is A Carnival,"Band, The",,
,,Lift Me Up,
Life Is A Flower,Ace Of Base,"Halliwell, Geri",
Life Is A Highway,"Cochrane, Tom & Red",Yes,
,Rider,Lifted D-Pryde,
,"Ledoux, Chris",Lighthouse Family,
,Rascal Flatts,Naughty Boy & Emeli,
Life Is A Lemon & I Want,SandeMeat Loaf,,
My Money Back,,Light In Your Eyes Blessid Union Of Souls,
Life Is A Rollercoaster,"Keating, Ronan","Crow, Sheryl",
Life Is Good,LFO,"Light In Your Eyes, The Rimes, LeAnn",
Life Is Life,Noah & The Whale,Light It Up Major Lazer & Nyla & Fuse,
,,ODG,
Life Is Sweet,"Merchant, Natalie",,
,,Light It Up (Remix) Major Lazer & Nyla & Fuse,
Life Keeps Bringin' Me,"Jackson, Alan",,
,,ODG,
Down,,,
,,"Light Me Up Pretty Reckless, The",
Life Less Ordinary,Ash,,
,,Light My Candle Musical/Rent,
Life Line,Spandau Ballet,,
,,"Light My Fire Doors, The",
Life Of Da Party,Snoop Dogg & Too Short,,
,"Young, Will& Mistah F.A.B.",,
,,Light Of Day,
"Life Of Illusion, A","Jett, Joan & The Walsh, Joe",,
,,Blackhearts,
Life Of Riley,Lightning Seeds,,
,,Light Of My Life Louise,
Life On Mars,"Bowie, David",,
,,"Light On Cook, David",
Life Story,"Streisand, Barbra",,
,,Light Up Styx,
Life To Go,"Jackson, Stonewall",,
,,Light Up The Night Boyzone,
Life Turned Her That,"Shelton, Ricky Van",,
,,"Lighter Shade Of Blue McEntire, Reba",
Way,,,
,,Lighters Bad Meets Evil,
"Life, Liberty, & The","Smith, Daniel",,
Pursuit Of Happy Hour,,Lighters (The One) Gabz,
"Life, The",Lighters Up (explicit)Hinder,Snoop Lion,
Lifers,"Jinks, Cody",Lighthouse G.R.L.,
Life's A Dance,"Montgomery, John Michael",Lighthouse Tale Nickel Creek,
Life's A Happy Song,Muppets,"Lighthouse, The Christian/Hinsons, The",
188facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Lightnin' Strikes,"Christie, Lou","Like I'm Gonna Lose You Trainor, Meghan & John",
,,Legend,
Lightning,"Wanted, The",,
,,Like It's Her Birthday Good Charlotte,
Lightning Crashes,Live,,
,,"Like I've Never Been Fury, Billy",
Lightning Does The,"Brock, Chad",,
,,Gone,
Work,,,
,,"Like Jesus Does Church, Eric",
Lights,"Goulding, Ellie",,
,,"Like My Mother Does Lee, Jesse",
,Journey,,
,,"Like Red On A Rose Jackson, Alan",
,Scissor Sisters,,
"Drifters, TheLights & Sounds",Yellowcard,Like Sister & Brother,
"Winehouse, Amy feat. NasLights Come On","Aldean, Jason",Like Smoke,
Standards/TraditionalLights Down Low,"Decker, Jessie James",Like Someone In Love,
,,"Like The Rain Black, Clint",
,Max & Gnash,,
,,Like The Way I Do,
Lights Down Low feat,"Etheridge, MelissaMax",,
Gnash,,Like There Ain't No Blackhawk,
,,Yesterday,
Lights On,Katy B & Ms Dynamite,,
