,title,artist,,,,,,,,,,,,
45649,L'été indien,Hélène Ségara,2013,1,0,2016-04-01,"French pop,Duet,Love",French,,,,,,
22684,L'été s'ra chaud,Eric Charden,1979,1,0,2016-08-22,"French pop,Duet,Disco",French,,,,,,
51727,L'étoile,Céline Dion,2016,0,0,2016-11-01,French pop,French,,,,,,
38198,L'étranger au paradis,Gloria Lasso,1955,0,0,2011-11-25,"Musical,French pop",French,,,,,,
35636,L'exilé,Bernard Lavilliers,2010,0,0,2016-02-25,"French pop,World/Folk",French,,,,,,
52838,L'explorateur,Moana,2016,0,0,2017-07-06,"Kids,TV & movie soundtrack",French,Other,,,,,
52839,L'explorateur (Final),Moana,2016,0,0,2017-07-10,"Kids,TV & movie soundtrack",French,Other,,,,,
36009,L'heure avait sonné,Joyce Jonathan,2010,0,0,2011-05-30,French pop,French,,,,,,
12873,L'histoire de la vie,The Lion King,1994,0,0,2015-04-08,"Musical,French pop,Kids,Zouk/Creole",French,,,,,,
26142,L'homme à la moto,Edith Piaf,1956,0,0,2016-02-25,French pop,French,,,,,,
35207,L'Homme à la moto,Fanny,1991,0,0,2016-02-25,French pop,French,,,,,,
40540,L'homme à la moto,Florent Pagny,2003,0,0,2016-02-25,French pop,French,,,,,,
38461,L'homme au bouquet de fleurs,Maxime Le Forestier,2000,0,0,2014-08-08,French pop,French,,,,,,
22869,L'homme de la situation,Amandine Bourgeois,2009,0,0,2016-06-04,"French pop,Folk",French,,,,,,
13380,L'homme en blanc,Pierre Bachelet,1989,0,0,2011-05-30,French pop,Spanish,French,,,,,
45941,L'homme et l'enfant,Jacques Dutronc,2003,1,0,2016-06-04,"French pop,Duet",French,,,,,,
46050,L'homme et la musique,Gilbert Bécaud,1970,0,0,2018-04-12,French pop,French,,,,,,
5112,L'homme pressé,Noir Désir,1996,0,0,2015-06-18,Rock,Alternative,Hard/Metal,French,,,,
34646,L'horloge tourne,Mickael Miro,2010,0,0,2014-03-03,French pop,French,,,,,,
13384,L'hôtesse de l'air,Jacques Dutronc,1969,0,0,2015-07-16,French pop,French,,,,,,
5909,L'hymne à l'amour,Edith Piaf,1949,0,0,2012-01-27,"French pop,Oldies,Love",French,,,,,,
9602,L'hymne à l'Amour,Johnny Hallyday,1995,0,0,2012-02-09,French pop,French,,,,,,
46307,L'hymne à l'amour,Florent Pagny,2012,0,0,2014-07-16,French pop,French,,,,,,
23786,L'hymne à l'amour,Lara Fabian,2009,0,0,2011-10-04,"Gospel,Love,French pop",French,,,,,,
37960,L'hymne à l'amour (duo),Lara Fabian,1999,1,0,2015-07-02,"French pop,Duet",French,,,,,,
13920,L'hymne de nos campagnes,Tryo,1997,0,0,2016-02-25,"French pop,Folk",French,,,,,,
27139,L'idiot,Hervé Vilard,1981,0,0,2016-06-05,French pop,French,,,,,,
13387,L'idole des jeunes,Johnny Hallyday,1962,0,0,2011-05-31,French pop,French,,,,,,
52697,L'idole des jeunes (Live Rester Vivant Tour),Johnny Hallyday,2016,0,0,2017-03-23,"French pop,Rock 'n Roll",French,,,,,,
34632,L'île aux enfants,TV Theme,1974,0,0,2014-11-17,"TV & movie soundtrack,Kids",French,,,,,,
37086,l'Île de Ré,Claude Nougaro,1970,0,0,2013-05-21,"French pop,Jazz",French,,,,,,
44801,L'île Hélène,Claude Nougaro,2000,0,0,2016-02-25,"French pop,Jazz",French,,,,,,
18173,L'important c'est d'aimer,Pascal Obispo,1999,0,0,2011-06-06,French pop,French,,,,,,
23902,"L'important, c'est la rose",Gilbert Bécaud,1967,0,0,2011-05-31,French pop,French,,,,,,
38342,L'incantation de la guérison,Tangled,2010,0,0,2015-03-20,"TV & movie soundtrack,Kids",French,,,,,,
13026,L'incendie à Rio,Sacha Distel,1966,0,0,2014-09-30,"French pop,Humour",French,,,,,,
55649,L'indien,Juliette Armanet,2018,0,0,2018-07-12,French pop,French,,,,,,
30206,L'Indien,Gilbert Bécaud,1973,0,0,2016-02-16,French pop,French,,,,,,
13389,L'indifférence,Gilbert Bécaud,1977,0,0,2011-05-30,French pop,French,,,,,,
52682,L'indifférence,Gilbert Montagné,2016,0,0,2017-03-29,French pop,French,,,,,,
39630,L'irlandaise,Claude Nougaro,1993,0,0,2013-07-11,"French pop,Jazz",French,,,,,,
37869,L'Italiana,Aylin Prandi,2011,0,0,2011-10-03,Pop,Italian,,,,,,
20435,L'Italiano,Toto Cutugno,1983,0,0,2011-05-30,Pop,Italian,,,,,,
28858,L'italien,Serge Reggiani,1971,0,0,2014-12-23,French pop,French,,,,,,
47556,L'italien,Isabelle Boulay,2014,0,0,2015-01-26,French pop,French,Italian,,,,,
24124,L'itinéraire,Bénabar,2007,0,0,2014-07-24,French pop,French,,,,,,
38709,L'ivrogne,Jacques Brel,1961,0,0,2016-06-05,French pop,French,,,,,,
43771,L'oiseau (Sébastien parmi les hommes),Sol En Si,2008,1,0,2016-04-01,"French pop,Duet",French,,,,,,
46122,L'oiseau / Sébastien et Esther,Zaz,2013,0,0,2016-06-07,"TV & movie soundtrack,French pop",French,,,,,,
51716,L'oiseau et l'enfant,Kids United,2016,0,0,2016-10-18,"French pop,Kids",French,,,,,,
13055,L'oiseau et l'enfant,Marie Myriam,1977,0,0,2014-06-03,French pop,French,,,,,,
46785,L'oiseau et l'enfant (Uma Criança),Tony Carreira,2014,1,0,2014-09-25,"French pop,Duet",French,Portuguese,,,,,
25453,L'oiseau noir et l'oiseau blanc,Mike Brant,1975,0,0,2016-06-05,French pop,French,,,,,,
32366,L'ombre d'un homme,Ben L'Oncle Soul,2010,0,0,2011-05-30,"Soul,French pop",French,,,,,,
22367,L'opportuniste,Jacques Dutronc,1968,0,0,2015-07-16,French pop,French,,,,,,
28900,L'orage,Georges Brassens,1960,0,0,2012-05-03,French pop,French,,,,,,
12695,L'orange,Gilbert Bécaud,1964,0,0,2012-11-16,"French pop,Oldies",French,,,,,,
13376,L'orange,Star Academy,2005,1,0,2013-07-24,"French pop,Humour,Duet",French,,,,,,
46668,L'oriental,Enrico Macias,1962,0,0,2014-10-06,"French pop,Oriental",French,,,,,,
50170,L'oubli,Lara Fabian,2015,0,0,2016-10-26,French pop,French,,,,,,
44494,L'ultima notte,Josh Groban,2006,0,0,2013-08-07,Pop,Classical,Italian,,,,,
46051,L'un d'entre eux inventa la mort,Gilbert Bécaud,1969,0,0,2017-10-30,French pop,French,,,,,,
17330,L'un pour l'autre,Tina Arena,2008,0,0,2011-05-30,French pop,French,,,,,,
34336,L'uomo che amava le donne,Nina Zilli,2010,0,0,2012-02-07,Soul,Pop,Italian,,,,,
28321,La Agarro Bajando,Gilberto Santa Rosa,2008,0,0,2011-05-30,Latin,Spanish,,,,,,
47364,La ballade de Jim,Amandine Bourgeois,2014,0,0,2014-08-21,"French pop,Alternative",French,,,,,,
30323,La ballade de Melody Nelson,Serge Gainsbourg,1971,1,0,2016-02-12,"French pop,Duet",French,,,,,,
34657,La ballade des baladins,Gilbert Bécaud,1970,0,0,2014-11-17,French pop,French,,,,,,
21557,La ballade des jeux interdits,Patrick Fiori,2008,0,0,2016-02-25,"French pop,Love,TV & movie soundtrack",French,,,,,,
23869,La ballade Nord-Irlandaise,Renaud,1991,0,0,2013-01-22,"French pop,Celtic",French,,,,,,
48372,La ballade Nord-Irlandaise,La bande à Renaud,2014,0,0,2015-02-24,"French pop,Celtic",French,,,,,,
5062,La Bamba,Mexican Traditional,1600,0,0,2008-06-25,Latin,Traditionnal,Spanish,,,,,
27347,La Bamba,Los Lobos,1985,0,0,2011-05-30,Latin,Pop,Traditionnal,Spanish,,,,
6168,La Bamba,Ritchie Valens,1959,0,0,2011-09-06,"Rock 'n Roll,Latin,Traditionnal",Spanish,,,,,,
43867,La Bamba,Star Academy,2003,0,0,2015-03-27,"Latin,French pop",Spanish,,,,,,
35792,La Bamba,Antonio Rodriguez,1978,0,0,2011-11-19,Disco,Spanish,,,,,,
37542,La Bamba,Children's Chorus,1958,0,0,2011-10-03,Kids,Spanish,,,,,,
37721,La bamboula,Carlos,1971,0,0,2011-11-25,"French pop,Humour",French,,,,,,
34287,La banane,Katerine,2010,0,0,2016-02-25,French pop,French,,,,,,
40681,La barca,Luis Miguel,1991,0,0,2012-08-07,Latin,Pop,Spanish,,,,,
20350,La beauté d'Ava Gardner,Alain Souchon,1988,0,0,2014-03-13,French pop,French,,,,,,
54178,La beauté du doute,Florent Pagny,2017,0,0,2017-11-07,French pop,French,,,,,,
43108,La belle dame sans regrets,Sting,1996,0,0,2013-04-15,"Jazz,Soft rock",French,,,,,,
30388,La belle de Cadix,Luis Mariano,1953,0,0,2011-05-30,"French pop,Oldies,TV & movie soundtrack",French,,,,,,
19767,La belle de mai,Stanislas,2008,0,0,2012-08-30,French pop,French,,,,,,
20795,La Belle et la Bête,Beauty And The Beast,1991,1,0,2015-03-26,"TV & movie soundtrack,Duet,Musical,French pop",French,,,,,,
52322,La Belle et la Bête,We Love Disney,2013,1,0,2017-02-10,"French pop,TV & movie soundtrack,Kids,Duet",French,,,,,,
13281,La belle vie,Sacha Distel,1963,0,0,2014-09-30,French pop,French,,,,,,
45386,La belle vie,Forever Gentlemen,2013,1,0,2014-09-30,"Jazz,French pop,Duet",French,,,,,,
17815,La belle vie,Dany Brillant,2007,0,0,2014-09-30,Jazz,Latin,French,,,,,
38811,La berceuse,Bénabar,2005,0,0,2014-07-24,"French pop,Humour",French,,,,,,
13282,La berceuse du petit diable,Roch Voisine,1990,0,0,2016-08-20,French pop,French,,,,,,
43261,La berceuse du petit diable (en duo avec Isabelle Boulay),Roch Voisine,2013,1,0,2016-05-04,"French pop,Duet",French,,,,,,
40202,La biaiseuse,Marie-Paule Belle,1982,0,0,2016-06-05,French pop,French,,,,,,
42711,La Bicicleta,Carlos Vives,2016,1,0,2016-09-01,Pop,Latin,Reggae,Duet,Spanish,,,
12468,La bicyclette,Yves Montand,1968,0,0,2016-06-04,French pop,French,,,,,,
40043,La bicyclette,Florence Coste,2012,1,0,2016-05-12,"French pop,Oldies,Duet",French,,,,,,
17380,La Bilirrubina,Juan Luis Guerra,1991,0,0,2015-06-25,Latin,Pop,Spanish,,,,,
43940,La blessure,Emmanuel Moire,2013,0,0,2013-07-24,French pop,French,,,,,,
12584,La bohème,Charles Aznavour,1966,0,0,2011-07-29,French pop,French,,,,,,
14211,La bohème,Amel Bent,2004,0,0,2011-08-11,French pop,French,,,,,,
48127,La bohême,Kendji Girac,2014,0,0,2014-12-30,"French pop,Latin",French,,,,,,
42621,La bohème (duo),Charles Aznavour,2008,1,0,2013-04-16,"French pop,Duet",French,,,,,,
46887,La bohème (Live),Garou,2001,0,0,2014-07-10,"French pop,Latin",French,,,,,,
42352,La Bohemia,Chico & The Gypsies,2011,0,0,2013-02-04,Latin,Spanish,,,,,,
22034,La Bomba,King Africa,2000,0,0,2014-05-09,Dance,Latin,Spanish,,,,,
22474,La bombe humaine,Téléphone,1979,0,0,2011-12-29,"Rock,French pop",French,,,,,,
19772,La bonne du curé,Annie Cordy,1974,0,0,2014-12-24,French pop,French,,,,,,
46019,La bonne franquette,Herbert Pagani,1974,0,0,2016-06-04,French pop,French,,,,,,
40730,La bouillabaisse,Fernandel,1950,0,0,2016-06-05,"French pop,Humour",French,,,,,,
12297,La boulette (génération nan nan),Diam's,2006,0,1,2014-03-13,Rap,R&B,French,,,,,
40901,La braconne,Serge Lama,1974,0,0,2016-06-05,French pop,French,,,,,,
30177,La Californie,Julien Clerc,1969,0,0,2016-09-20,French pop,French,,,,,,
7231,La camisa negra,Juanes,2006,0,0,2014-01-27,Latin,Pop,Spanish,,,,,
47133,La camisa negra,Latin Lovers,2014,1,0,2014-09-30,Latin,Pop,Duet,Spanish,,,,
28906,La cane de Jeanne,Georges Brassens,1972,0,0,2011-06-03,French pop,French,,,,,,
37720,La cantine,Carlos,1973,0,0,2018-02-05,"Kids,French pop,Humour",French,,,,,,
20146,La Carioca,La cité de la peur,1994,1,0,2016-03-30,"TV & movie soundtrack,Duet,Humour,Latin,French pop",French,,,,,,
11630,La ceinture,Elodie Frégé,2006,0,0,2016-02-25,French pop,French,,,,,,
19783,La centenaire,Lynda Lemay,2002,0,0,2011-08-01,French pop,French,,,,,,
37716,La chance aux chansons,Charles Trenet,1971,0,0,2016-02-25,French pop,French,,,,,,
31898,La chanson d'Orphée,Dalida,1959,0,0,2016-08-20,French pop,French,,,,,,
36984,La chanson d'Orphée,Gloria Lasso,1959,0,0,2016-03-21,"French pop,Love,Latin,TV & movie soundtrack,Musical",French,,,,,,
52158,La chanson d'Orphée (Manha Do Carnaval),Pauline Croze,2016,0,0,2017-01-09,"French pop,Latin",French,,,,,,
25454,La chanson de Jacky,Jacques Brel,1966,0,0,2013-02-25,French pop,French,,,,,,
25449,La chanson de l'autruche,Maurane,1997,0,0,2011-05-31,"Musical,French pop,Kids,Jazz",French,,,,,,
20432,La chanson de Lara,Luis Mariano,1950,0,0,2012-05-14,"French pop,Oldies",French,,,,,,
20367,La chanson de Prévert,Serge Gainsbourg,1961,0,0,2013-09-10,French pop,French,,,,,,
26815,La chanson des restos,Les Enfoirés,1985,0,0,2018-02-16,French pop,French,,,,,,
17836,La chanson des restos (live),Les Enfoirés,2008,0,0,2016-02-25,French pop,French,,,,,,
45266,La chanson des restos (Version symphonique),Les Enfoirés,2001,0,0,2016-02-25,French pop,French,,,,,,
14213,La chanson des vieux amants,Jacques Brel,1967,0,0,2013-02-13,French pop,French,,,,,,
14746,La chanson des vieux amants,Maurane,1999,0,0,2013-02-13,French pop,French,,,,,,
45008,La chanson des vieux amants,Florent Pagny,2007,0,0,2013-10-17,French pop,French,,,,,,
13775,La chanson des vieux amants,Christophe Willem,2006,0,0,2017-08-16,French pop,French,,,,,,
48642,La chanson des vieux amants,Michel Jonasz,2007,0,0,2015-02-18,"French pop,Jazz",French,,,,,,
46327,La chanson des vieux cons,Vanessa Paradis,2013,0,0,2016-06-07,French pop,French,,,,,,
25857,La chansonnette,Yves Montand,1961,0,0,2016-02-25,French pop,French,,,,,,
22302,La chanteuse a vingt ans,Serge Lama,1973,0,0,2011-09-03,French pop,French,,,,,,
20844,La chapelle de Harlem,Jeane Manson,1977,0,0,2012-01-31,"Gospel,French pop",French,,,,,,
40651,La chasse aux papillons,Georges Brassens,1955,0,0,2015-06-26,French pop,French,,,,,,
33675,La chatte à la voisine,Chocolat's,1976,0,0,2016-03-04,French pop,French,,,,,,
36332,La chauve-souris,Thomas Fersen,1999,0,0,2016-02-25,French pop,French,,,,,,
13283,La chenille,La Bande à Basile,1977,0,0,2011-08-22,"French pop,Humour",French,,,,,,
26270,La chica de Cuba,Philippe Lavil,1989,0,0,2012-03-05,"Latin,French pop",French,,,,,,
44835,La chica de Cuba,Chico & The Gypsies,2013,1,0,2015-01-30,Latin,Duet,Spanish,,,,,
53120,La chute est lente,Alma,2016,0,0,2017-06-06,"French pop,Electro",French,,,,,,
42040,La cinquantaine,Serge Reggiani,1971,0,0,2014-10-06,French pop,French,,,,,,
55396,La Cintura,Álvaro Soler,2018,0,0,2018-04-30,Pop,Latin,Spanish,,,,,
37320,La claque,Axelle Red,2011,0,0,2011-11-09,French pop,French,,,,,,
34945,La Coladeira,Carlos,2001,0,0,2013-11-25,"French pop,Pop,Dance",French,,,,,,
34394,La Colegiala,Rodolfo y su Tipica,1982,0,0,2011-05-30,Latin,Spanish,,,,,,
54174,La colegiala,Jody Bernal,2017,0,0,2017-11-02,Latin,Pop,Dance,Spanish,,,,
38664,La complainte de Jack,The Nightmare Before Christmas,1993,0,0,2012-01-04,"TV & movie soundtrack,Christmas,Musical",French,,,,,,
5998,La complainte de l'heure de pointe,Joe Dassin,1972,0,0,2011-06-28,"French pop,Kids",French,,,,,,
40492,La complainte de la butte,Cora Vaucaire,1954,0,0,2012-06-13,"French pop,TV & movie soundtrack",French,,,,,,
22811,La complainte de la butte,Patrick Bruel,2002,1,0,2012-02-17,"French pop,Duet",French,,,,,,
39590,La complainte de la butte,Marcel Mouloudji,1955,0,0,2012-03-11,French pop,French,,,,,,
48011,La complainte de la butte,Zaz,2014,0,0,2014-12-10,"French pop,Jazz,Musette",French,,,,,,
46368,La complainte de la butte,Hélène Ségara,2008,0,0,2014-03-16,"French pop,Love",French,,,,,,
38665,La complainte de Sally,The Nightmare Before Christmas,1993,0,0,2013-05-08,"TV & movie soundtrack,Christmas,Musical",French,,,,,,
28907,La complainte des filles de joie,Georges Brassens,1961,0,0,2012-05-08,French pop,French,,,,,,
20930,La complainte du phoque en Alaska,Beau Dommage,1974,0,0,2016-03-15,"French pop,Folk",French,,,,,,
45552,La complainte du phoque en Alaska,Eddy Mitchell,2013,1,0,2016-08-25,"French pop,Duet,Country",French,,,,,,
40636,La confiture,Les Frères Jacques,1973,0,0,2016-06-05,"French pop,Humour,Oldies",French,,,,,,
25426,La corde au cou,Michel Fugain,1970,0,0,2012-05-10,French pop,French,,,,,,
20457,La cour des anges,Alive,2004,0,0,2016-10-02,"Musical,French pop",French,,,,,,
40251,La croisade des enfants,Jacques Higelin,1985,0,0,2016-01-13,French pop,French,,,,,,
42618,La cucaracha,Tino Rossi,1935,0,0,2014-02-03,"French pop,Oldies",French,,,,,,
14647,La cuestión,Antonio Orozco,2006,0,0,2014-08-21,"Pop,Soft rock,Latin",Spanish,,,,,,
33423,La Cumparsita,Julio Iglesias,1996,0,0,2011-11-16,Latin,Spanish,,,,,,
50984,La dalle,L.E.J.,2015,0,0,2016-11-22,French pop,French,,,,,,
13284,La danse de Zorba,Dalida,1964,0,0,2011-05-30,"French pop,Oriental",French,,,,,,
13308,La danse des canards,J.J. Lionel,1980,0,0,2016-03-15,French pop,French,,,,,,
38081,La danse des magiciens,Magic System,2011,0,0,2015-10-30,"Zouk/Creole,Dance,French pop",French,,,,,,
49197,La de la mala suerte,Jesse & Joy,2012,1,0,2015-06-22,Pop,Latin,Duet,Spanish,,,,
21581,La débâcle des sentiments,Stanislas,2008,1,0,2016-05-04,"French pop,Duet",French,,,,,,
43096,La demeure d'un ciel,Camille,2002,0,0,2016-06-05,"French pop,Soul",French,,,,,,
40950,La demoiselle,Angelo Branduardi,1979,0,0,2013-02-12,French pop,French,,,,,,
39540,La demoiselle de déshonneur,Joe Dassin,1978,0,0,2013-12-03,French pop,French,,,,,,
37465,La dernière danse,"Dracula, L'amour plus fort que la mort",2011,0,0,2016-06-04,"Musical,French pop",French,,,,,,
29899,La dernière valse,Mireille Mathieu,1967,0,0,2011-05-30,French pop,French,,,,,,
33130,La dernière valse,Ginette Reno,1969,0,0,2011-11-02,French pop,French,,,,,,
39431,La deuxième voix,Ginette Reno,1988,0,0,2016-06-05,French pop,French,,,,,,
8167,La différence,Lara Fabian,1996,0,0,2016-10-13,"French pop,Love",French,,,,,,
45409,La diluvienne,Joyce Jonathan,2013,0,0,2016-06-04,French pop,French,,,,,,
21857,La donna é mobile,Florent Pagny,2004,0,0,2011-05-31,Classical,Italian,,,,,,
32540,La fée,Zaz,2010,0,0,2014-09-29,French pop,French,,,,,,
43027,La felicità,Simona Molinari,2013,0,0,2013-04-05,Pop,Jazz,Italian,,,,,
11651,La femme chocolat,Olivia Ruiz,2005,0,0,2016-02-25,French pop,French,,,,,,
18216,La feria de las flores,El halcon de la Sierra,2003,0,0,2014-08-18,Latin,World/Folk,Spanish,,,,,
37566,La ferme du bonheur,Claude François,1964,0,0,2016-06-05,"French pop,Rock 'n Roll",French,,,,,,
12046,La fête,Michel Fugain,1972,0,0,2012-10-08,"French pop,Musical",French,,,,,,
47024,La fête (Projet Pluribus),Michel Fugain,2013,0,0,2014-07-16,"French pop,Musical",French,,,,,,
30081,La fête au village,Les Musclés,1988,0,0,2016-10-17,"French pop,Kids",French,,,,,,
13309,La fiesta,Patrick Sébastien,1999,0,1,2016-02-28,French pop,French,,,,,,
39534,La fiesta bohémienne,Luis Mariano,1953,0,0,2014-03-13,"French pop,Oldies,TV & movie soundtrack",French,,,,,,
18251,La fièvre dans le sang,Alain Chamfort,1986,0,0,2016-10-01,French pop,French,,,,,,
19411,La fille aux cheveux clairs,Johnny Hallyday,1970,0,0,2012-04-27,"French pop,Folk",French,,,,,,
39483,La fille aux cheveux clairs (Stade de France 1998),Johnny Hallyday,1998,0,0,2012-05-14,French pop,French,,,,,,
22802,La fille d'avril,Laurent Voulzy,2001,0,0,2014-09-23,French pop,French,,,,,,
51910,La fille d'Ipanema,Pauline Croze,2016,0,0,2016-11-21,"French pop,Latin",French,,,,,,
35677,La fille de l'après-midi,Elodie Frégé,2010,0,0,2016-06-04,French pop,French,,,,,,
29082,La fille de l'été dernier,Johnny Hallyday,1975,0,0,2012-06-06,"French pop,Rock 'n Roll",French,,,,,,
27036,La fille de l'été dernier (Stade de France 2009),Johnny Hallyday,2009,0,0,2013-05-18,"French pop,Rock",French,,,,,,
24440,La fille de la bande,Renan Luce,2009,0,0,2011-05-31,French pop,French,,,,,,
34277,La fille du coupeur de joints,Hubert-Félix Thiéfaine,1978,0,0,2014-09-12,"French pop,Rock",French,,,,,,
22117,La fille du Père Noël,Jacques Dutronc,1966,0,0,2014-12-23,"Christmas,French pop",French,,,,,,
45939,La fille du téléphone,David Martial,1980,0,0,2018-03-08,"Zouk/Creole,French pop",French,,,,,,
19774,La fin,Emmanuel Moire,2006,0,0,2016-02-25,French pop,French,,,,,,
49307,La fin du chemin,Michel Delpech,2014,0,0,2016-02-25,French pop,French,,,,,,
22318,La fin du voyage,Johnny Hallyday,1979,0,0,2016-02-25,"Rock,French pop",French,,,,,,
10277,La fleur aux dents,Joe Dassin,1970,0,0,2013-06-14,French pop,French,,,,,,
52897,La folie arcadienne,Arcadian,2017,0,0,2017-05-11,French pop,French,,,,,,
32678,La force des femmes,Frank Michael,2004,0,0,2016-03-09,French pop,French,,,,,,
5907,La foule,Edith Piaf,1957,0,0,2012-09-11,"Oldies,French pop",French,,,,,,
42587,La foule,Patricia Kaas,2012,0,0,2013-02-27,"French pop,Oldies",French,,,,,,
12302,La foule,Cassita,1998,0,0,2013-02-26,"Dance,French pop",French,,,,,,
40083,La France de mon enfance,Enrico Macias,1980,0,0,2016-06-05,French pop,French,,,,,,
26450,La Frase Tonta de la Semana,La 5a estación,2009,0,0,2013-06-11,Rock,Pop,Spanish,,,,,
13319,La gadoue,Jane Birkin,1996,0,0,2011-05-31,French pop,French,,,,,,
40790,La gadoue,Petula Clark,1966,0,0,2012-07-21,"French pop,Oldies",French,,,,,,
14315,La gasolina,Daddy Yankee,2004,0,0,2017-11-23,Rap,Reggae,Electro,Latin,Spanish,,,
36503,La génération perdue,Johnny Hallyday,1966,0,0,2013-08-29,French pop,French,,,,,,
24074,La gitane,Félix Gray,1987,1,0,2016-08-21,"French pop,80s,Duet",French,,,,,,
55901,La gota fria,Carlos Vives,1993,0,0,2018-08-21,Pop,Latin,Spanish,,,,,
39896,La Gota Fría,Julio Iglesias,1998,0,0,2012-11-14,Latin,Spanish,,,,,,
5906,La goualante du pauvre Jean,Edith Piaf,1954,0,0,2012-04-21,"French pop,Oldies",French,,,,,,
49417,La Gozadera,Marc Anthony,2015,0,0,2015-07-23,Pop,Latin,Spanish,,,,,
13321,La grande Zoa,Régine,1966,0,0,2011-07-29,French pop,French,,,,,,
27931,La Grange,ZZ Top,1973,0,0,2011-05-31,Rock,English,,,,,,
55815,La grenade,Clara Luciani,2017,0,0,2018-07-11,"French pop,Disco",French,,,,,,
42238,La guerre pour se plaire,"1789, Les Amants de la Bastille",2012,1,0,2016-04-01,"Musical,French pop,Duet",French,,,,,,
24156,La guinguette a fermé ses volets,Damia,1926,0,0,2016-02-25,Oldies,French,,,,,,
29676,La haine,Roméo et Juliette,2000,1,0,2012-02-09,"Musical,Duet,French pop",French,,,,,,
13323,La java bleue,Patrick Bruel,2002,0,0,2012-02-03,"French pop,Oldies,Musette",French,,,,,,
22162,La Java des bombes atomiques,Boris Vian,1955,0,0,2016-02-25,"French pop,Humour",French,,,,,,
44885,La java du diable,Charles Trenet,1955,0,0,2016-06-04,"Oldies,French pop",French,,,,,,
8182,La Javanaise,Serge Gainsbourg,1963,0,0,2013-09-10,French pop,French,,,,,,
45779,La Javanaise (Live acoustique),Florent Pagny,2012,0,0,2014-01-11,French pop,French,,,,,,
44903,La jeune fille du métro,Renaud,1981,0,0,2016-06-07,"French pop,Musette,Oldies,Humour",French,,,,,,
44889,La jolie sardane,Charles Trenet,1952,0,0,2016-06-07,"Oldies,French pop",French,,,,,,
30685,La jument de Michao,Tri Yann,1976,0,0,2011-05-30,"French pop,Celtic,Traditionnal",French,,,,,,
35661,La jument de Michao,Nolwenn Leroy,2010,0,0,2014-10-06,"French pop,Celtic",French,,,,,,
21359,La jupe en laine,Julien Clerc,2008,0,0,2014-08-08,French pop,French,,,,,,
44047,La La La,Naughty Boy,2013,0,0,2013-10-18,Electro,Pop,English,,,,,
